Mal_id,Title,Title English,Title Japanese,Type,Source,Episodes,Status,Airing,Aired From,Aired To,Score,Rank,Popularity,Members,Favorites,Synopsis,Studios,Genres,Themes
49,Aa! Megami-sama!,Oh! My Goddess,ああっ女神さまっ,OVA,Manga,5.0,Finished Airing,False,1993-02-21,1994-05-17,7.28,2921.0,3108,56240,257,"When college student Keiichi Morisato dials the wrong number while ordering for some food at his dormitory, he accidentally gets connected to the Goddess Hotline and a beautiful goddess named Belldandy appears out of a mirror in front of him. After getting kicked out of the dorm, Keiichi and Belldandy move to an old shrine and soon afterwards, Belldandy's sisters Urd and Skuld move in.",AIC,"Comedy, Romance, Supernatural",
50,Aa! Megami-sama! (TV),Ah! My Goddess,ああっ女神さまっ,TV,Manga,24.0,Finished Airing,False,2005-01-07,2005-07-08,7.31,2779.0,1529,164780,1149,"In a world where humans can have their wish granted via the Goddess Help Hotline, a human, Keiichi Morisato, summons the Goddess Belldandy by accident and jokes that she should stay with him forever. Unfortunately for him, his ""wish"" is granted.

Suddenly, Keiichi is now living with this gorgeous woman all alone, causing him to be kicked out of the all-male dormitory he was staying in. But soon, after they find lodging in a Buddhist temple, Keiichi and Belldandy's relationship begins to blossom. Although they are both awkward and rather uncomfortable with one another at first, what awaits these two strangers could turn out to be an unexpected romance.

[Written by MAL Rewrite]",AIC,"Comedy, Romance, Supernatural",
51,Tenshi Kinryouku,Angel Sanctuary,天使禁猟区,OVA,Manga,3.0,Finished Airing,False,2000-05-25,2000-08-25,6.24,8631.0,3274,50915,186,"Setsuna Mudo is a 16-year-old high school student just trying to get by without running afoul of his bullying seniors. It doesn't help that he's in love with his younger sister, Sara, who only sees him once a month. But there's more to his life than just keeping his head down.

Setsuna is ambushed by mysterious beings, angels, and demons, all professing to know his true destiny. The angels say he is the reincarnation of their leader Alexiel, while the demons claim he led them to war against God himself.

As Setsuna struggles with his identity in such strange times, the eternal conflict between Heaven and Hell threatens to reignite. Will he be prepared when it does?",HAL Film Maker,"Action, Drama, Romance, Supernatural",Reincarnation
52,Kidou Tenshi Angelic Layer,Battle Doll Angelic Layer,機動天使エンジェリックレイヤー,TV,Manga,26.0,Finished Airing,False,2001-04-01,2001-09-23,7.26,3046.0,2992,60601,315,"12-year-old Misaki Suzuhara has just gotten involved in Angelic Layer, a battling game using electronic dolls called angels. Even as a newbie, Misaki shows advanced skills as she meets new friends and enters Angelic Layer tournaments to fight the greatest Angelic Layer champions of the nation.",Bones,"Award Winning, Comedy, Drama, Sci-Fi",Strategy Game
53,Ai Yori Aoshi,Ai Yori Aoshi,藍より青し,TV,Manga,24.0,Finished Airing,False,2002-04-11,2002-09-26,7.1,3898.0,2029,114098,472,"Kaoru Hanabishi, a college student who lives alone, met a beautiful but bewildered girl dressed in a kimono at a train station. He volunteered to guide her way to the address she was looking for, which happened to be in his neighborhood, but turned out to be an empty lot. Not knowing what to do next, Kaoru invited the devastated girl to his apartment and asked for any additional clues to her destination. She supplied him with a photo of two children whom Kaoru immediately identified as himself and Aoi Sakuraba, his childhood friend. It turned out that the girl in front of him is Aoi Sakuraba herself, his betrothed fiancee who came all the way to Tokyo to marry him. Her revelation was not only surprising but also reminded the deepest part of Kaoru's memory for why he left the Hanabishi family in the first place.",J.C.Staff,"Comedy, Drama, Romance",Harem
54,Appleseed (Movie),,アップルシード,Movie,Manga,1.0,Finished Airing,False,2004-04-17,,7.05,4124.0,2622,75939,185,"Growing out of the chaos of a global war, the city of Utopia is populated by humans and bioroids (artificial humans). On the surface, everything is harmonious, but tensions lurk. Into this seemingly perfect society comes a survivor of the wars, Deunan Knute, who carries a legacy that will turn out to be of critical importance to the future of humanity. 

(Source: ANN)",Digital Frontier,"Action, Sci-Fi","Mecha, Military"
55,Arc the Lad,,アークザラッド,TV,Game,26.0,Finished Airing,False,1999-04-05,1999-10-11,6.49,7151.0,5408,17412,14,"The story follows Elk, a bounty hunter in some strange futuristic world. On this world archaic but advanced technology exists side by side with primitive attitudes, beasts and magic. In other words it's got a bit of everything. It also has an evil conspiracy who are able to produce powerful monsters called chimera, who can also appear as human. Naturally it is not long before Elk has rescued a young female beast-master and gained himself some serious enemies. 

(Source: ANN)",Bee Train,"Action, Adventure, Fantasy, Horror, Sci-Fi",
56,Avenger,,アヴェンジャー,TV,Original,13.0,Finished Airing,False,2003-10-02,2003-12-25,5.86,10631.0,5276,18619,22,"Mars has been colonized and is a world where children have been replaced by robot servants known as ""dolls."" Layla is a skilled fighter with a tragic past who travels about the world. Her companions are Nei, a strange and unique doll with some unknown ties to Layla, and Speedy, who is a doll breeder. The founders of Mars see the trio as a threat to their world, and each time they attack Layla and Nei a bit more of their mysterious past and future is revealed.",Bee Train,"Adventure, Fantasy, Sci-Fi",
57,Beck,Beck: Mongolian Chop Squad,ベック,TV,Manga,26.0,Finished Airing,False,2004-10-07,2005-03-31,8.29,294.0,714,355232,8748,"Fourteen-year-old Yukio ""Koyuki"" Tanaka is a dispirited young boy with no goals in life. However, this all changes when Koyuki saves a strange-looking dog named Beck from being harassed by a group of local kids. The dog's owner, 16-year-old Ryuusuke ""Ray"" Minami, is an emerging guitarist and the former member of a popular rock band. 

After Koyuki meets Ray again in a diner, the older boy leads him to his former band's meeting place and dazzles Koyuki with his amazing guitar skills. Slowly becoming interested in the glamour of western rock culture, Koyuki decides to start playing the guitar while helping Ray achieve his dream of leading the ultimate rock band. Together with Ray's younger sister Maho and a few other members, the two boys launch their career into the world of rock by forming a band called BECK. Beck follows the group's struggles and successes as they spread their fame across Japan.

[Written by MAL Rewrite]",Madhouse,Drama,Music
58,Blue Gender,Blue Gender,BLUE GENDER,TV,Original,26.0,Finished Airing,False,1999-10-08,2000-03-31,7.01,4343.0,2455,84998,441,"Blue Gender takes place in the not too distant future in a world where things have gone terribly wrong for humanity. Humans have been replaced at the top of the food chain by the Blue, a race of bug-like aliens that have colonized Earth and pushed humans aside. A space station, Second Earth, has been constructed as a safe haven for humans, with the hope of one day reclaiming the Earth once more.

Yuji Kaido was cryogenically frozen, having been suffering from a disease known as B-Cells. Once awakened, he joins a team of soldiers that have come to Earth to extract him. Unfortunately, nothing goes according to plan as they make their way back to Second Earth.

Yuji will have to deal with the horrors of fighting a bloody war as he and the fighters from Second Earth look to survive. Will they be able to win back Earth without losing their humanity?",AIC,"Action, Adventure, Drama, Horror, Sci-Fi","Gore, Mecha, Military, Space, Survival"
59,Chobits,Chobits,ちょびっツ,TV,Manga,26.0,Finished Airing,False,2002-04-03,2002-09-25,7.39,2418.0,480,496739,4127,"When computers start to look like humans, can love remain the same?

Hideki Motosuwa is a young country boy who is studying hard to get into college. Coming from a poor background, he can barely afford the expenses, let alone the newest fad: Persocoms, personal computers that look exactly like human beings. One evening while walking home, he finds an abandoned Persocom. After taking her home and managing to activate her, she seems to be defective, as she can only say one word, ""Chii,"" which eventually becomes her name. Unlike other Persocoms, however, Chii cannot download information onto her hard drive, so Hideki decides to teach her about the world the old-fashioned way, while studying for his college entrance exams at the same time.

Along with his friends, Hideki tries to unravel the mystery of Chii, who may be a ""Chobit,"" an urban legend about special units that have real human emotions and thoughts, and love toward their owner. But can romance flourish between a Persocom and a human? 

[Written by MAL Rewrite]",Madhouse,"Comedy, Drama, Romance, Sci-Fi, Ecchi",
